colour
"Gray,Black"
"Brown,Orange,Yellow,Transparent"
"White"
"White"
"Transparent"
"Green,Yellow,Blue,White,Brown"
"Brown,Yellow"
"Black"
"Yellow"
"Brown,Yellow"
"Red,Brown,Yellow,Transparent"
"Black,Green"
"Black,Green"
"Transparent,Green"
"Green"
"White,Green"
"Black"
"Transparent,White,Gray,Yellow"
"Transparent,Yellow"
"White,Yellow"
"Pink,Gray"
"Gray"
"Brown,Yellow"
"Red,Pink"
"Transparent"
"Transparent,Green,Blue,Yellow,White,Pink"
"Transparent,Pink,Yellow,White"
"Transparent,Green"
"Blue,Green,Yellow,Brown,Black"
"Black,Brown,Purple"
"Transparent,White,Yellow,Pink"
"Black,Blue,Red,Purple,Green,Brown,Pink"
"Transparent"
"Transparent,White"
"Transparent,White,Green"
"Transparent,Brown"
"Blue,Green,Purple,Pink,Red"
"Green,Blue,Red,Pink,Orange,Yellow,Transparent"
"Transparent,White,Green,Yellow,Blue,Pink"
"Black,Red,Brown"
"Blue,Green"
"Transparent,Gray,Yellow"
"Blue,Green,Yellow,Brown"
"Gray,Black"
"Transparent,White,Gray,Blue,Pink"
"Black"
"Pink,Red"
"Black"
"Blue,Gray,Green,Yellow,Brown,Pink"
"Yellow,Orange,Red,Brown,Green"
"Gray"
"Transparent,Yellow,Gray,Red,Brown,Green,Black,Blue"
"Blue"
"Transparent"
"Blue,Green"
"White,Green,Yellow"
"Red,Brown,Purple,Black"
"Green,Blue,Transparent,Gray,White"
"Green,Black"
"Gray,Blue,Purple,Green,Yellow,Brown,Transparent"
"Yellow,Brown,Transparent"
"Transparent"
"Black"
"Transparent,Gray,Brown"
"Purple,Yellow,Brown"
"Gray,Black"
"Red,Orange,Purple,Pink,Black,Transparent"
"Gray,Black,Blue,Red,Brown"
"Gray,Blue,Purple"
"Yellow,Brown,Transparent,Gray"
"Brown,Red"
"Transparent"
"Black"
"Pink,Red,Brown,Yellow,Green,White,Gray,Purple"
"Yellow,Gray"
"Blue,White,Transparent"
"Blue,Gray"
"Transparent"
"Transparent,Purple"
"Transparent,Green,Gray,Yellow,Brown,Pink"
"Black"
"Brown,Yellow,Black,Blue"
"Green,Yellow,Brown"
"Brown,Black"
"Blue,Purple,Black"
"Green,Yellow,White"
"Transparent"
"Transparent,Yellow,Brown,Blue"
"Brown"
"Yellow,Brown"
"Black"
"Transparent,Yellow"
"Pink,Blue,Green,Transparent"
"Gray"
"White,Gray"
"Brown,Black"
"Red,Black"
"Black"
"Blue,Black,Brown,Green"
"Red,Brown"
"Transparent,White,Yellow,Brown,Green,Blue,Gray"
"Purple,Pink"
"Red,Orange,Yellow,Brown"
"Transparent"
"Transparent,Blue,Brown"
"Brown"
"Pink,Purple"
"Brown,Yellow"
"Transparent,Gray,White,Red"
"Gray,Yellow"
"Green,Blue"
"Blue,Gray"
"Pink,Transparent"
"Brown,Black"
"Brown,Red,Black"
"White"
"Yellow,Green,Brown,Red,Gray,Black"
"Gray"
"Yellow"
"White,Brown,Transparent,Yellow,Gray,Green,Purple,Pink,Red"
"Yellow,Brown"
"Brown,Blue,Gray"
"Black"
"Black,Green,Brown"
"Brown,Orange,Red,Yellow,Green,White,Transparent,Pink"
"Transparent,Blue,Purple,Pink,Brown"
"Brown,Yellow"
"Transparent,White,Yellow,Red,Brown"
"Green,Yellow"
"Transparent,White,Gray,Pink,Blue,Purple"
"White,Yellow,Brown"
"Yellow,Blue,Green,Gray"
"Transparent,Gray,Yellow,Pink,Green,Brown"
"Transparent,Yellow,Green,Pink,Purple,White,Gray"
"Black,Brown,Gray,Red"
"Yellow,Orange,Red"
"Transparent,White,Yellow,Gray"
"Green,Black"
"Black"
"Gray,Green,Brown,Purple"
"White,Transparent"
"Black,Brown"
"Brown"
"Yellow,Brown"
"Black"
"Yellow,Brown"
"Transparent,Yellow,Green,Red,Brown,Black"
"Brown"
"Transparent,Gray,Pink"
"Transparent,Yellow"
"Transparent"
"Brown,Black"
"Black,Yellow,Brown,Red,White,Transparent"
"Green,Gray,Black"
"Transparent,White,Blue,Gray,Brown,Yellow"
"Black,Gray"
"Purple,Pink"
"Transparent,White,Brown,Gray"
"Gray"
"Green,Brown"
"Red,Green,Brown,Yellow"
"Black"
"Transparent"
"White,Transparent,Brown"
"White,Transparent"
"Brown,Yellow"
"Black"
"White,Yellow"
"Green,Black"
"Green,Blue"
"Transparent,White,Blue,Green,Yellow,Brown,Black"
"Red,Brown,Purple"
"Transparent"
"Pink,Red"
"Black"
"Black,Brown"
"Black"
"Black,Gray,Green"
"Transparent,White,Yellow,Pink,Red,Gray"
"Brown,Red,Purple"
"Red,Brown,Orange,Yellow"
"Brown,Transparent,Gray,Green,Yellow"
"White"
"Orange,Brown"
"Transparent,White,Gray,Pink"
"Green,Yellow,Black"
"Gray"
"White"
"White"
"Orange,Red"
"Pink,Red,Orange,Brown"
"Brown"
"White"
"Black,Brown"
"Purple,Gray,Pink,Brown,Yellow,Orange"
"White"
"Yellow"
"Green,Black"
"Gray,Green,Black,Blue,Yellow,Brown"
"Transparent,Pink,Orange,Red,Yellow"
"Yellow,Brown,Black"
"Purple,Red,Transparent,White"
"Transparent,Brown"
"Brown,Yellow,Green,White,Red,Purple,Blue"
"White,Gray,Pink,Transparent"
"Transparent,Purple,Gray,White,Yellow,Brown,Pink,Green,Blue"
"Gray,Yellow"
"Blue"
"Brown"
"Yellow,Orange,Transparent"
"Black,Red"
"Red"
"Orange"
"Yellow,Orange"
"Transparent"
"Green,Brown,Black"
"Transparent"
"Red,Brown"
"Brown,Black"
"Gray,Green"
"Gray,Green"
"Brown,Black"
"Transparent,Green"
"White,Gray,Transparent,Blue,Green,Red"
"Transparent,Red,Gray,White"
"Blue,White,Transparent,Pink"
"Black"
"Black"
"Brown,Black,Gray"
"Green,Brown"
"Transparent,White,Yellow"
"Yellow,Red,Brown"
"Gray,White,Pink,Yellow"
"Black"
"Black"
"Transparent,White,Yellow,Green,Pink,Red,Brown,Black"
"Yellow,Brown,Red,Gray,Green"
"Gray,Blue"
"White"
"Green"
"Blue,White,Gray,Green,Yellow,Orange,Pink"
"Pink"
"Transparent,White,Green,Yellow,Gray,Blue,Brown,Black"
"Transparent"
"Brown"
"White,Gray,Yellow,Brown,Pink,Blue,Green"
"Black"
"Yellow,White,Gray,Brown,Pink,Green,Orange,Transparent"
"Orange,Yellow,Brown"
"Red,Purple,Brown,Black"
"Transparent,Gray,Yellow,Green,White,Brown,Blue"
"Transparent,Yellow,Orange"
"Brown"
"Red,Brown,Yellow,Gray,Black,Blue,Purple"
"Black,Green"
"White,Red,Brown,Gray,Yellow,Transparent"
"Red,Brown,Orange,Gray"
"Green"
"Black"
"White"
"Orange,Brown"
"Red,Brown"
"Gray,Black"
"Green,Black,Red,Brown"
